year,area_code,area_name,umap1,umap2,umap_cluster,pct_very_good,pct_good,pct_fair,pct_bad,pct_very_bad,pct_bad_or_very_bad,pct_unemployed_of_total,pct_retired,pct_student_inactive,pct_looking_after_home_family,pct_long_term_sick_disabled,pct_other_inactive
2011,E07000169,Selby,2.4806898,11.2065935,2,48.4,34.3,12.8,3.6,1.0,4.6,3.483689411460271,15.7,3.0,3.5,2.6,1.2
2011,E07000170,Ashfield,6.8564963,9.013921,0,42.1,34.5,16.3,5.7,1.5,7.2,4.702568238354328,16.5,3.3,4.5,5.6,1.9
2011,E07000171,Bassetlaw,5.3328204,10.774951,0,42.8,34.7,15.8,5.2,1.5,6.7,3.954144409099094,17.1,3.5,3.8,5.1,2.7
2011,E07000172,Broxtowe,3.7318435,11.633274,0,45.5,35.0,14.3,4.1,1.1,5.199999999999999,3.868927218564967,16.5,5.6,3.3,3.5,1.4
2011,E07000173,Gedling,3.8978288,11.691469,0,45.1,35.2,14.5,4.1,1.2,5.3,4.071610393352865,16.5,3.6,3.3,3.6,1.5
2011,E07000174,Mansfield,6.9353433,8.763016,0,41.4,34.4,16.2,6.2,1.8,8.0,4.597239323439829,15.7,3.4,4.5,6.5,2.0
2011,E07000175,Newark and Sherwood,4.6361,11.30154,0,44.9,34.6,14.7,4.6,1.3,5.9,3.559332105294432,17.1,3.8,4.1,4.3,2.0
2011,E07000176,Rushcliffe,0.24952362,9.66796,2,51.9,32.6,11.5,3.1,0.9,4.0,2.751532412853693,15.9,5.5,3.0,2.2,1.5
2011,E07000177,Cherwell,0.9812012,9.977062,2,50.3,34.7,11.2,3.0,0.8,3.8,2.8430603569318964,12.3,3.4,3.8,2.5,2.3
2011,E07000178,Oxford,1.6681397,8.006575,3,55.2,31.7,9.4,2.8,0.9,3.7,3.209301147445477,7.0,21.6,3.5,2.6,1.9
2011,E07000179,South Oxfordshire,0.34222296,9.405084,2,52.6,33.4,10.7,2.6,0.7,3.3,2.524460223754283,13.9,3.5,4.0,1.9,1.6
2011,E07000180,Vale of White Horse,0.3317812,9.452352,2,51.9,34.0,10.8,2.6,0.7,3.3,2.503515209712268,13.9,3.9,3.9,1.9,1.3
2011,E07000181,West Oxfordshire,0.15948598,9.648098,2,51.5,33.8,11.2,2.8,0.7,3.5,2.271444139542823,13.7,3.0,3.4,1.8,1.2
2011,E07000187,Mendip,2.79781,11.494982,2,46.8,35.0,13.4,3.8,1.0,4.8,2.920422615793422,15.3,4.2,3.7,3.3,1.6
2011,E07000188,Sedgemoor,4.549118,11.644556,0,44.5,35.2,14.8,4.4,1.2,5.6000000000000005,3.584912488088489,17.0,3.4,4.0,4.0,1.6
2011,E07000189,South Somerset,2.554511,11.866294,2,45.4,35.9,13.8,3.8,1.0,4.8,2.737714828568961,17.9,3.0,3.6,3.1,1.4
2011,E07000192,Cannock Chase,5.1308603,10.658508,0,43.7,35.0,14.5,5.3,1.5,6.8,4.581177186816836,14.9,3.6,4.2,4.7,1.7
2011,E07000193,East Staffordshire,3.1506798,9.875442,2,45.9,35.7,13.5,3.9,1.1,5.0,3.81776809256071,15.0,3.7,4.4,3.7,2.5
2011,E07000194,Lichfield,3.4472022,11.599466,2,46.9,34.8,13.2,3.9,1.2,5.1,3.3856361277204807,18.6,3.7,3.5,3.0,1.8
2011,E07000195,Newcastle-under-Lyme,4.4804764,10.800801,0,44.7,34.5,14.4,5.1,1.4,6.5,3.658417718091731,16.1,7.6,3.2,4.7,1.7
2011,E07000196,South Staffordshire,3.6673515,11.6654215,0,45.3,35.5,13.8,4.1,1.3,5.4,3.3078123838549023,18.3,3.9,3.2,2.8,2.0
2011,E07000197,Stafford,3.2184181,11.636971,2,46.1,35.6,13.2,3.9,1.1,5.0,3.1121206203685623,16.7,5.1,3.0,3.1,2.0
2011,E07000198,Staffordshire Moorlands,4.5869093,11.40774,0,44.2,35.1,14.9,4.6,1.4,6.0,2.817507109662204,19.1,3.3,2.9,4.1,1.3
2011,E07000199,Tamworth,4.15752,10.452491,0,45.6,35.2,13.4,4.4,1.3,5.7,4.470993964773987,14.3,3.5,4.2,4.1,1.4
2011,E07000200,Babergh,2.1501164,11.679311,2,46.6,35.8,13.2,3.4,0.9,4.3,2.978993261989695,18.2,3.4,4.2,2.5,1.4
2011,E07000202,Ipswich,3.4485264,9.688012,0,45.6,35.8,13.5,3.9,1.1,5.0,5.36396101557113,11.6,3.8,4.8,4.2,2.1
2011,E07000203,Mid Suffolk,1.7142462,11.313142,2,47.9,35.3,12.9,3.1,0.8,3.9,2.553051817390436,17.4,2.9,4.0,2.2,1.3
2011,E07000207,Elmbridge,1.6395724,3.5950186,4,56.5,31.0,9.4,2.5,0.7,3.2,2.6698686255120783,12.2,4.5,6.4,1.8,1.8
2011,E07000208,Epsom and Ewell,0.47045854,9.270107,2,52.2,33.8,10.6,2.7,0.7,3.4000000000000004,2.7321395606424224,13.4,5.1,4.2,2.1,1.6
2011,E07000209,Guildford,0.9479103,8.730492,2,53.9,33.1,9.8,2.5,0.7,3.2,2.694651850980853,11.3,8.5,4.4,1.9,1.7
2011,E07000210,Mole Valley,0.48447162,9.583179,2,51.5,33.7,11.3,2.9,0.7,3.6,2.5157129224390404,15.7,3.8,4.4,2.1,1.4
2011,E07000211,Reigate and Banstead,0.8114978,9.7458935,2,51.5,34.0,10.8,2.8,0.8,3.6,2.916116281649239,12.4,3.5,4.4,2.3,2.1
2011,E07000212,Runnymede,1.368023,8.501263,2,51.3,34.1,10.9,2.9,0.7,3.6,2.726071613734049,11.9,9.2,3.9,1.9,1.5
2011,E07000213,Spelthorne,1.5018828,10.702795,2,48.0,35.8,12.0,3.2,0.9,4.1000000000000005,3.2567652611705475,13.3,3.2,3.9,2.3,1.8
2011,E07000214,Surrey Heath,0.38117966,9.192172,2,53.5,33.3,10.0,2.5,0.7,3.2,2.766722608487173,13.5,3.5,4.4,1.7,1.8
2011,E07000215,Tandridge,0.8409309,10.026462,2,50.5,34.4,11.4,2.9,0.9,3.8,2.7667053500849352,14.1,4.3,4.3,2.2,1.6
2011,E07000216,Waverley,0.40054533,9.145641,2,53.5,32.7,10.5,2.5,0.7,3.2,2.415408154922504,14.3,5.1,4.9,2.1,1.5
2011,E07000217,Woking,0.93078417,9.6563835,2,51.8,34.6,10.3,2.6,0.8,3.4000000000000004,3.2249518976046403,11.5,3.6,5.5,2.3,1.8
2011,E07000218,North Warwickshire,4.5225534,11.29886,0,45.1,34.8,14.1,4.6,1.4,6.0,3.599740090968161,16.5,3.3,3.3,3.5,1.5
2011,E07000219,Nuneaton and Bedworth,4.96702,10.740167,0,44.0,35.3,14.5,4.8,1.4,6.199999999999999,4.737756542512759,15.6,3.6,3.9,4.4,1.7
2011,E07000220,Rugby,2.4003766,11.207105,2,47.7,35.3,12.6,3.5,1.0,4.5,3.591308291757721,14.7,3.9,3.5,2.8,1.5
2011,E07000221,Stratford-on-Avon,1.8452381,11.360981,2,48.2,34.8,12.7,3.4,0.9,4.3,2.455316432609885,17.3,3.4,3.5,2.3,1.4
2011,E07000222,Warwick,1.8267069,8.306108,2,50.6,33.9,11.4,3.1,0.9,4.0,3.030627022928958,12.9,9.0,2.9,2.6,1.3
2011,E07000223,Adur,4.805499,11.889258,0,42.7,36.6,15.0,4.5,1.2,5.7,3.342453260373917,16.8,3.3,3.9,3.6,1.5
2011,E07000224,Arun,5.0150647,11.889935,0,42.0,36.8,15.6,4.4,1.2,5.6000000000000005,3.3355016922627296,20.4,3.1,3.7,3.5,1.8
2011,E07000225,Chichester,2.0339932,11.555852,2,47.6,34.9,13.1,3.4,1.0,4.4,2.7974875674074804,18.2,4.4,4.2,2.4,1.5
2011,E07000226,Crawley,2.436664,9.945008,2,47.6,35.9,12.1,3.5,1.0,4.5,4.512075296064539,9.5,3.3,4.9,3.2,2.1
2011,E07000227,Horsham,0.6950068,10.039392,2,50.6,34.8,11.1,2.7,0.8,3.5,2.7110413706821603,15.5,3.5,4.2,2.2,1.3
2011,E07000228,Mid Sussex,0.3734481,9.53349,2,51.8,34.0,10.7,2.8,0.8,3.6,2.428879224354626,14.2,3.6,4.0,2.0,1.4
2011,E07000229,Worthing,4.4066954,11.784796,0,44.2,36.1,14.4,4.2,1.1,5.300000000000001,3.467943716537975,15.4,3.1,3.7,4.2,1.6
2011,E07000234,Bromsgrove,3.179476,11.192831,2,49.1,33.4,12.7,3.7,1.1,4.800000000000001,3.0527821611338064,16.3,4.2,2.8,2.5,2.4
2011,E07000235,Malvern Hills,3.8052866,11.707851,0,45.6,35.1,14.1,3.9,1.4,5.3,3.158170130064285,19.2,4.8,3.5,3.2,1.5
2011,E07000236,Redditch,3.7229867,10.371007,0,46.8,34.9,13.0,4.2,1.2,5.4,4.601506645554436,13.0,3.8,3.9,3.8,1.6
2011,E07000237,Worcester,2.7380683,10.119464,2,47.4,34.9,12.8,3.8,1.0,4.8,4.184949987735412,12.2,5.5,3.7,3.4,1.7
2011,E07000238,Wychavon,2.582614,11.678502,2,46.4,35.6,13.3,3.7,1.0,4.7,3.1293503819562245,17.4,3.3,3.4,2.7,1.6
2011,E07000239,Wyre Forest,4.84968,11.119434,0,43.6,35.2,15.2,4.6,1.4,6.0,4.204283087472867,18.5,3.3,3.6,4.1,1.7
2011,E08000001,Bolton,4.886728,9.343325,0,45.4,33.9,14.1,5.2,1.4,6.6,4.938646791847472,14.7,5.1,4.7,5.8,2.4
2011,E08000002,Bury,4.5961494,10.176345,0,47.1,33.3,13.7,4.6,1.3,5.9,4.283264160609413,14.5,4.5,3.8,4.9,1.9
2011,E08000003,Manchester,3.258923,6.810135,3,48.8,31.7,12.5,5.4,1.7,7.1000000000000005,5.713808195710988,7.6,14.1,4.9,6.6,3.3
2011,E08000004,Oldham,6.153334,8.817161,0,45.1,33.3,14.6,5.4,1.5,6.9,5.421087221857103,14.0,5.1,5.7,5.8,2.9
2011,E08000005,Rochdale,6.2065353,8.756535,0,44.5,33.1,14.8,5.9,1.7,7.6,5.923059800185934,13.7,5.3,5.1,6.8,3.0
2011,E08000006,Salford,6.084786,9.233673,0,46.0,32.4,14.0,5.9,1.7,7.6,5.2224795947249545,12.1,5.8,4.1,6.9,2.9
2011,E08000007,Stockport,4.0052185,10.558274,0,47.8,33.3,13.3,4.4,1.2,5.6000000000000005,3.897520822171351,15.3,4.2,3.5,4.2,1.6
2011,E08000008,Tameside,6.464838,9.127407,0,44.0,33.7,15.1,5.7,1.6,7.300000000000001,4.987024569705002,14.7,4.3,4.0,6.2,2.2
2011,E08000009,Trafford,3.9237425,10.468447,0,51.0,31.6,12.2,4.1,1.1,5.199999999999999,3.768902865987741,13.3,4.4,3.9,4.0,1.8
2011,E08000010,Wigan,5.702447,9.70807,0,45.4,32.7,14.7,5.7,1.5,7.2,4.85549377365272,16.2,3.5,3.5,6.2,1.8
2011,E08000011,Knowsley,7.0034556,7.2260203,1,46.0,29.8,14.7,7.3,2.2,9.5,6.524421835994536,13.6,4.8,4.5,8.8,2.7
2011,E08000012,Liverpool,6.91163,7.2145114,1,46.7,30.5,14.0,6.7,2.1,8.8,6.719420751185286,11.5,10.3,3.8,8.0,3.0
2011,E08000013,St. Helens,6.8360834,8.30711,0,44.8,31.9,14.9,6.5,1.8,8.3,5.124089393752315,17.1,4.1,3.8,6.7,1.9
2011,E08000014,Sefton,5.7131305,9.6937685,0,45.3,32.5,14.8,5.7,1.6,7.300000000000001,4.8981568843120735,17.3,4.4,3.4,5.9,1.9
2011,E08000015,Wirral,5.955751,9.395563,0,46.3,31.9,14.3,5.8,1.7,7.5,5.171734148866585,16.8,4.5,3.9,6.4,2.0
2011,E08000016,Barnsley,7.0701966,8.58041,0,41.6,33.6,16.4,6.6,1.8,8.4,5.127783809160529,16.4,3.7,4.4,7.0,2.1
2011,E08000017,Doncaster,6.260084,8.801129,0,43.6,34.1,15.1,5.6,1.6,7.199999999999999,5.74844823136859,15.4,4.0,4.9,5.9,3.0
2011,E08000018,Rotherham,6.6217113,8.981954,0,43.2,33.9,15.3,5.9,1.7,7.6,5.225075681398603,16.6,3.9,4.7,5.6,2.2
2011,E08000019,Sheffield,3.3474693,7.6774178,3,46.7,33.4,13.7,4.8,1.4,6.199999999999999,4.775136008408677,12.9,10.8,4.1,4.5,2.1
2011,E08000021,Newcastle upon Tyne,3.3105657,6.938231,3,47.8,31.8,13.6,5.3,1.5,6.8,5.00413409500902,11.5,13.7,4.2,5.4,2.3
2011,E08000022,North Tyneside,5.5204124,9.871204,0,44.8,33.3,15.0,5.3,1.5,6.8,4.938839264583573,15.9,3.6,3.4,5.0,1.6
2011,E08000023,South Tyneside,6.7451086,8.421233,0,42.8,33.0,16.0,6.3,1.9,8.2,6.556188693441976,15.9,4.2,4.3,6.6,2.2
2011,E08000024,Sunderland,6.91903,8.27839,0,42.6,32.9,16.0,6.6,2.0,8.6,5.845722736825718,15.7,5.2,4.2,6.9,2.1
2011,E08000025,Birmingham,2.7265687,5.942915,3,45.5,33.9,13.9,5.0,1.6,6.6,7.117903011106844,10.7,9.7,6.4,5.3,3.7
2011,E08000026,Coventry,3.3018255,7.7139797,3,46.0,34.6,13.3,4.7,1.4,6.1,5.404729353821737,12.0,10.4,4.3,4.5,2.4
2011,E08000027,Dudley,5.112067,10.58788,0,42.4,35.8,15.3,5.1,1.4,6.5,5.320960101620458,16.2,4.3,4.6,4.4,2.0
2011,E08000028,Sandwell,6.2511168,8.618826,0,41.9,34.8,15.6,5.9,1.8,7.7,7.31135083914937,13.0,5.3,5.9,5.8,3.2
2011,E08000029,Solihull,3.6104476,10.659915,0,47.5,34.2,13.1,4.0,1.2,5.2,4.249123753033163,16.2,4.4,3.7,3.3,1.5
2011,E08000030,Walsall,6.241188,8.632261,0,42.2,35.1,15.5,5.6,1.7,7.3,6.774875764426433,15.0,5.0,5.8,5.2,2.9
2011,E08000031,Wolverhampton,6.210347,8.588842,0,41.8,35.3,15.7,5.5,1.7,7.2,7.849074634826622,13.2,6.1,5.3,5.4,3.1
2011,E08000032,Bradford,2.4756408,5.9691296,3,44.8,35.6,13.7,4.5,1.3,5.8,5.795470991242897,12.0,6.4,6.7,5.0,3.4
2011,E08000033,Calderdale,4.297374,10.180676,0,46.3,34.3,13.8,4.4,1.2,5.6000000000000005,4.97022169044002,15.1,4.1,3.9,4.4,2.0
2011,E08000034,Kirklees,3.9957135,9.58694,0,45.5,35.0,13.7,4.5,1.3,5.8,4.708750821956158,14.3,5.7,5.0,4.4,2.4
2011,E08000035,Leeds,3.116576,7.745004,3,48.1,33.8,12.7,4.2,1.2,5.4,4.775973568643253,12.4,8.2,3.6,4.0,2.2
2011,E08000036,Wakefield,6.8040934,8.98177,0,42.7,34.0,15.5,6.0,1.7,7.7,4.855662103677639,16.1,3.5,4.0,5.8,2.2
2011,E09000001,City of London,0.56427675,8.919682,2,55.8,32.2,8.7,2.6,0.8,3.4000000000000004,2.964959568733154,9.2,5.8,2.4,1.8,2.0
2011,E09000002,Barking and Dagenham,2.5481539,5.8341794,3,47.2,33.7,12.9,4.7,1.4,6.1,7.34275053304904,8.6,7.4,7.4,5.1,3.7
2011,E09000003,Barnet,2.117212,6.020661,3,51.5,33.0,11.0,3.4,1.1,4.5,4.440437543288075,8.9,8.2,5.5,3.1,3.0
2011,E09000004,Bexley,2.4925418,9.987599,2,48.0,34.7,12.5,3.7,1.1,4.800000000000001,4.366720108007763,13.2,5.5,4.6,3.0,2.0
2011,E09000005,Brent,2.2275128,5.9527473,3,48.1,34.8,11.8,4.0,1.4,5.4,5.7909689123161305,8.0,8.5,5.6,3.9,3.9
2011,E09000006,Bromley,1.5309753,9.780266,2,50.1,34.1,11.7,3.2,0.9,4.1000000000000005,3.895047609632469,13.3,4.8,4.8,2.7,1.9
2011,E09000007,Camden,1.5300308,5.3340783,3,53.4,30.6,10.4,4.2,1.4,5.6,4.46117825729292,6.9,13.1,4.5,4.4,3.0
2011,E09000008,Croydon,2.1932807,6.372042,3,48.0,35.4,12.0,3.5,1.1,4.6,5.516863842340562,9.9,6.3,5.0,3.5,2.8
2011,E09000009,Ealing,2.131216,5.9926496,3,49.2,34.5,11.4,3.8,1.2,5.0,5.205646373692456,8.3,7.4,5.8,3.6,3.5
2011,E09000010,Enfield,2.3419604,5.9306254,3,46.8,35.0,12.7,4.1,1.3,5.4,5.888654786987108,9.8,7.7,6.0,4.1,3.9
2011,E09000011,Greenwich,2.0626416,5.647217,3,50.1,32.9,11.5,4.1,1.3,5.4,6.168528614732061,8.4,7.5,5.1,4.6,3.6
2011,E09000012,Hackney,1.6796492,5.272886,3,52.2,30.7,10.9,4.5,1.7,6.2,7.046627148215534,5.6,8.8,4.9,5.2,4.1
2011,E09000013,Hammersmith and Fulham,1.4842262,4.829157,3,56.5,29.2,9.4,3.6,1.3,4.9,4.8505001648895245,6.3,8.2,4.6,3.9,3.0
2011,E09000014,Haringey,2.0884902,5.728737,3,49.6,33.6,11.2,4.2,1.5,5.7,6.075768406004289,6.9,8.3,5.0,4.4,3.9
2011,E09000015,Harrow,2.205936,6.432413,3,47.6,36.0,11.9,3.5,1.1,4.6,4.494394881860476,10.4,7.7,5.5,2.9,2.9
2011,E09000016,Havering,3.3047876,9.770035,2,46.0,35.6,13.3,4.0,1.2,5.2,4.456897760740499,14.3,4.6,4.9,3.2,2.0
2011,E09000017,Hillingdon,2.2097669,6.550453,3,48.8,35.3,11.5,3.4,1.0,4.4,4.348108800256094,10.2,8.4,5.2,2.9,2.5
2011,E09000018,Hounslow,2.1682835,6.1175313,3,49.0,35.1,11.2,3.6,1.1,4.7,4.635643179057306,8.3,6.7,5.9,3.4,3.2
2011,E09000019,Islington,1.6664281,5.42968,3,51.6,30.7,11.2,4.7,1.7,6.4,5.425403726331979,6.2,10.0,4.0,5.3,3.4
2011,E09000020,Kensington and Chelsea,1.3513069,4.8861914,3,57.8,28.5,9.1,3.4,1.2,4.6,4.309168781725888,8.0,8.7,6.1,3.6,4.1
2011,E09000021,Kingston upon Thames,1.1849748,8.773654,2,52.7,33.5,10.3,2.8,0.8,3.6,3.217099930644339,9.4,8.6,4.7,2.2,2.1
2011,E09000022,Lambeth,1.7074268,5.1826487,3,52.9,32.1,10.3,3.5,1.2,4.7,5.996298321625374,5.6,6.8,3.5,3.8,3.3
2011,E09000023,Lewisham,2.070224,5.870349,3,49.1,34.0,11.7,3.9,1.3,5.2,6.194274078204165,7.3,7.3,4.5,4.3,3.1
2011,E09000024,Merton,1.5477445,9.173262,2,52.0,33.6,10.5,3.0,0.9,3.9,4.058877792483857,8.6,6.1,5.3,2.5,2.6
2011,E09000025,Newham,2.4708643,5.578109,3,48.5,34.6,11.3,4.1,1.5,5.6,6.872002725390683,5.8,10.9,7.2,4.2,4.7
2011,E09000026,Redbridge,2.2761018,6.1571536,3,48.1,35.0,12.0,3.8,1.1,4.9,5.30710018842962,9.5,8.1,6.6,3.3,3.4
2011,E09000027,Richmond upon Thames,1.579133,3.7309954,3,57.3,30.5,8.9,2.5,0.8,3.3,3.014247454256454,10.0,5.4,5.1,2.0,2.0
2011,E09000028,Southwark,1.6377504,5.1773567,3,53.5,31.2,10.4,3.7,1.2,4.9,6.004871944458052,5.8,9.9,3.8,4.3,3.3
2011,E09000029,Sutton,1.9945378,9.949021,2,48.7,35.5,11.6,3.2,0.9,4.1000000000000005,3.913921130415976,11.1,4.7,4.5,2.8,1.9
2011,E09000030,Tower Hamlets,2.4243588,5.5132384,3,50.6,32.7,10.7,4.4,1.6,6.0,6.745797549757825,4.7,9.9,7.0,4.5,4.0
2011,E09000031,Waltham Forest,2.2874463,5.938965,3,47.1,35.6,12.1,3.9,1.3,5.2,6.102273560305376,8.0,8.0,6.0,3.8,3.6
2011,E09000032,Wandsworth,1.4891295,4.082192,3,57.4,29.9,8.9,2.8,0.9,3.7,3.8233011542583553,6.2,6.0,4.3,2.9,2.7
2011,E09000033,Westminster,1.455347,5.1013637,3,54.2,30.0,10.0,4.2,1.6,5.800000000000001,4.524657417167602,6.8,10.2,5.4,4.8,4.1
2011,W06000001,Isle of Anglesey,5.229796,9.936176,0,48.0,30.6,15.1,4.9,1.4,6.300000000000001,4.685347711440828,20.0,4.5,3.7,5.1,1.8
2011,W06000002,Gwynedd,3.59871,8.883243,0,50.4,30.7,13.6,4.1,1.2,5.3,3.572031086567769,16.4,8.8,3.4,4.3,1.8
2011,W06000003,Conwy,5.4876165,9.911709,0,45.4,32.1,15.5,5.4,1.6,7.0,4.104705393988231,19.8,4.2,3.3,5.3,1.8
2011,W06000004,Denbighshire,5.6233015,9.736959,0,46.6,31.4,14.7,5.7,1.6,7.300000000000001,4.221585200070926,18.5,4.8,3.4,6.0,1.7
2011,W06000005,Flintshire,4.0281386,10.517225,0,48.7,32.5,13.2,4.4,1.2,5.6000000000000005,3.856665924771868,16.8,3.8,3.4,4.3,1.4
2011,W06000006,Wrexham,5.0192785,10.030094,0,47.2,32.5,14.1,4.8,1.4,6.199999999999999,4.182752226646807,15.2,4.5,3.8,5.3,1.8
2011,W06000008,Ceredigion,2.8709447,7.9046583,3,47.1,32.1,14.4,4.8,1.5,6.3,2.559010539151642,16.6,13.6,2.8,4.4,1.4
2011,W06000009,Pembrokeshire,5.554673,9.854597,0,45.4,32.6,15.3,5.2,1.6,6.800000000000001,4.037524560188077,18.7,3.8,4.3,5.3,1.9
2011,W06000010,Carmarthenshire,7.059042,7.1632366,1,45.0,30.3,16.3,6.2,2.2,8.4,3.7327916948770032,18.1,4.5,3.8,6.8,1.9
2011,W06000011,Swansea,6.932401,6.99351,1,48.7,29.3,14.0,6.1,2.0,8.1,3.8599544558147945,15.6,8.7,3.7,6.9,2.1
2011,W06000012,Neath Port Talbot,7.0262036,7.131719,1,45.0,28.4,16.2,7.9,2.6,10.5,4.495756704794827,17.3,4.3,4.3,9.6,2.3
2011,W06000013,Bridgend,7.0403223,7.0869746,1,46.1,29.9,15.1,6.8,2.1,8.9,4.5591167744759495,16.7,4.1,3.9,7.7,3.0
2011,W06000014,The Vale of Glamorgan,5.0454187,10.082655,0,48.0,32.0,13.6,4.9,1.5,6.4,4.308617234468938,16.2,4.6,3.7,4.8,1.6
2011,W06000015,Cardiff,3.259407,6.83733,3,50.4,31.1,12.1,4.8,1.6,6.4,4.443880922741174,10.4,10.9,4.0,5.2,2.4
2011,W06000016,Rhondda Cynon Taf,7.0716634,7.2279797,1,44.9,29.7,15.9,7.4,2.2,9.6,4.710340778973188,16.0,5.8,4.1,8.6,2.3
2011,W06000018,Caerphilly,7.042709,7.2343845,1,44.4,30.4,15.9,7.2,2.1,9.3,5.140129820542192,16.1,4.5,4.3,8.2,2.1
2011,W06000019,Blaenau Gwent,7.0093718,7.259513,1,41.9,30.6,16.8,8.2,2.5,10.7,6.86560250149588,16.8,4.3,4.5,9.6,2.7
