year,area_code,area_name,pct_very_good,pct_good,pct_fair,pct_bad,pct_very_bad,pct_bad_or_very_bad,pct_unemployed_of_total,pct_retired,pct_student_inactive,pct_looking_after_home_family,pct_long_term_sick_disabled,pct_other_inactive
2011,E07000210,Mole Valley,51.5,33.7,11.3,2.9,0.7,3.6,2.5157129224390404,15.7,3.8,4.4,2.1,1.4
2011,E07000211,Reigate and Banstead,51.5,34.0,10.8,2.8,0.8,3.6,2.916116281649239,12.4,3.5,4.4,2.3,2.1
2011,E07000212,Runnymede,51.3,34.1,10.9,2.9,0.7,3.6,2.726071613734049,11.9,9.2,3.9,1.9,1.5
2011,E07000213,Spelthorne,48.0,35.8,12.0,3.2,0.9,4.1000000000000005,3.2567652611705475,13.3,3.2,3.9,2.3,1.8
2011,E07000214,Surrey Heath,53.5,33.3,10.0,2.5,0.7,3.2,2.766722608487173,13.5,3.5,4.4,1.7,1.8
2011,E07000215,Tandridge,50.5,34.4,11.4,2.9,0.9,3.8,2.7667053500849352,14.1,4.3,4.3,2.2,1.6
2011,E07000216,Waverley,53.5,32.7,10.5,2.5,0.7,3.2,2.415408154922504,14.3,5.1,4.9,2.1,1.5
2011,E07000217,Woking,51.8,34.6,10.3,2.6,0.8,3.4000000000000004,3.2249518976046403,11.5,3.6,5.5,2.3,1.8
2011,E07000218,North Warwickshire,45.1,34.8,14.1,4.6,1.4,6.0,3.599740090968161,16.5,3.3,3.3,3.5,1.5
2011,E07000219,Nuneaton and Bedworth,44.0,35.3,14.5,4.8,1.4,6.199999999999999,4.737756542512759,15.6,3.6,3.9,4.4,1.7
2011,E07000220,Rugby,47.7,35.3,12.6,3.5,1.0,4.5,3.591308291757721,14.7,3.9,3.5,2.8,1.5
2011,E07000221,Stratford-on-Avon,48.2,34.8,12.7,3.4,0.9,4.3,2.455316432609885,17.3,3.4,3.5,2.3,1.4
2011,E07000222,Warwick,50.6,33.9,11.4,3.1,0.9,4.0,3.030627022928958,12.9,9.0,2.9,2.6,1.3
2011,E07000223,Adur,42.7,36.6,15.0,4.5,1.2,5.7,3.342453260373917,16.8,3.3,3.9,3.6,1.5
2011,E07000224,Arun,42.0,36.8,15.6,4.4,1.2,5.6000000000000005,3.3355016922627296,20.4,3.1,3.7,3.5,1.8
2011,E07000225,Chichester,47.6,34.9,13.1,3.4,1.0,4.4,2.7974875674074804,18.2,4.4,4.2,2.4,1.5
2011,E07000226,Crawley,47.6,35.9,12.1,3.5,1.0,4.5,4.512075296064539,9.5,3.3,4.9,3.2,2.1
2011,E07000227,Horsham,50.6,34.8,11.1,2.7,0.8,3.5,2.7110413706821603,15.5,3.5,4.2,2.2,1.3
2011,E07000228,Mid Sussex,51.8,34.0,10.7,2.8,0.8,3.6,2.428879224354626,14.2,3.6,4.0,2.0,1.4
2011,E07000229,Worthing,44.2,36.1,14.4,4.2,1.1,5.300000000000001,3.467943716537975,15.4,3.1,3.7,4.2,1.6
2011,E07000234,Bromsgrove,49.1,33.4,12.7,3.7,1.1,4.800000000000001,3.0527821611338064,16.3,4.2,2.8,2.5,2.4
2011,E07000235,Malvern Hills,45.6,35.1,14.1,3.9,1.4,5.3,3.158170130064285,19.2,4.8,3.5,3.2,1.5
2011,E07000236,Redditch,46.8,34.9,13.0,4.2,1.2,5.4,4.601506645554436,13.0,3.8,3.9,3.8,1.6
2011,E07000237,Worcester,47.4,34.9,12.8,3.8,1.0,4.8,4.184949987735412,12.2,5.5,3.7,3.4,1.7
2011,E07000238,Wychavon,46.4,35.6,13.3,3.7,1.0,4.7,3.1293503819562245,17.4,3.3,3.4,2.7,1.6
2011,E07000239,Wyre Forest,43.6,35.2,15.2,4.6,1.4,6.0,4.204283087472867,18.5,3.3,3.6,4.1,1.7
2011,E08000001,Bolton,45.4,33.9,14.1,5.2,1.4,6.6,4.938646791847472,14.7,5.1,4.7,5.8,2.4
2011,E08000002,Bury,47.1,33.3,13.7,4.6,1.3,5.9,4.283264160609413,14.5,4.5,3.8,4.9,1.9
2011,E08000003,Manchester,48.8,31.7,12.5,5.4,1.7,7.1000000000000005,5.713808195710988,7.6,14.1,4.9,6.6,3.3
2011,E08000004,Oldham,45.1,33.3,14.6,5.4,1.5,6.9,5.421087221857103,14.0,5.1,5.7,5.8,2.9
2011,E08000005,Rochdale,44.5,33.1,14.8,5.9,1.7,7.6,5.923059800185934,13.7,5.3,5.1,6.8,3.0
2011,E08000006,Salford,46.0,32.4,14.0,5.9,1.7,7.6,5.2224795947249545,12.1,5.8,4.1,6.9,2.9
2011,E08000007,Stockport,47.8,33.3,13.3,4.4,1.2,5.6000000000000005,3.897520822171351,15.3,4.2,3.5,4.2,1.6
2011,E08000008,Tameside,44.0,33.7,15.1,5.7,1.6,7.300000000000001,4.987024569705002,14.7,4.3,4.0,6.2,2.2
2011,E08000009,Trafford,51.0,31.6,12.2,4.1,1.1,5.199999999999999,3.768902865987741,13.3,4.4,3.9,4.0,1.8
2011,E08000010,Wigan,45.4,32.7,14.7,5.7,1.5,7.2,4.85549377365272,16.2,3.5,3.5,6.2,1.8
2011,E08000011,Knowsley,46.0,29.8,14.7,7.3,2.2,9.5,6.524421835994536,13.6,4.8,4.5,8.8,2.7
2011,E08000012,Liverpool,46.7,30.5,14.0,6.7,2.1,8.8,6.719420751185286,11.5,10.3,3.8,8.0,3.0
2011,E08000013,St. Helens,44.8,31.9,14.9,6.5,1.8,8.3,5.124089393752315,17.1,4.1,3.8,6.7,1.9
2011,E08000014,Sefton,45.3,32.5,14.8,5.7,1.6,7.300000000000001,4.8981568843120735,17.3,4.4,3.4,5.9,1.9
2011,E08000015,Wirral,46.3,31.9,14.3,5.8,1.7,7.5,5.171734148866585,16.8,4.5,3.9,6.4,2.0
2011,E08000016,Barnsley,41.6,33.6,16.4,6.6,1.8,8.4,5.127783809160529,16.4,3.7,4.4,7.0,2.1
2011,E08000017,Doncaster,43.6,34.1,15.1,5.6,1.6,7.199999999999999,5.74844823136859,15.4,4.0,4.9,5.9,3.0
2011,E08000018,Rotherham,43.2,33.9,15.3,5.9,1.7,7.6,5.225075681398603,16.6,3.9,4.7,5.6,2.2
2011,E08000019,Sheffield,46.7,33.4,13.7,4.8,1.4,6.199999999999999,4.775136008408677,12.9,10.8,4.1,4.5,2.1
2011,E08000021,Newcastle upon Tyne,47.8,31.8,13.6,5.3,1.5,6.8,5.00413409500902,11.5,13.7,4.2,5.4,2.3
2011,E08000022,North Tyneside,44.8,33.3,15.0,5.3,1.5,6.8,4.938839264583573,15.9,3.6,3.4,5.0,1.6
2011,E08000023,South Tyneside,42.8,33.0,16.0,6.3,1.9,8.2,6.556188693441976,15.9,4.2,4.3,6.6,2.2
2011,E08000024,Sunderland,42.6,32.9,16.0,6.6,2.0,8.6,5.845722736825718,15.7,5.2,4.2,6.9,2.1
2011,E08000025,Birmingham,45.5,33.9,13.9,5.0,1.6,6.6,7.117903011106844,10.7,9.7,6.4,5.3,3.7
2011,E08000026,Coventry,46.0,34.6,13.3,4.7,1.4,6.1,5.404729353821737,12.0,10.4,4.3,4.5,2.4
2011,E08000027,Dudley,42.4,35.8,15.3,5.1,1.4,6.5,5.320960101620458,16.2,4.3,4.6,4.4,2.0
2011,E08000028,Sandwell,41.9,34.8,15.6,5.9,1.8,7.7,7.31135083914937,13.0,5.3,5.9,5.8,3.2
2011,E08000029,Solihull,47.5,34.2,13.1,4.0,1.2,5.2,4.249123753033163,16.2,4.4,3.7,3.3,1.5
2011,E08000030,Walsall,42.2,35.1,15.5,5.6,1.7,7.3,6.774875764426433,15.0,5.0,5.8,5.2,2.9
2011,E08000031,Wolverhampton,41.8,35.3,15.7,5.5,1.7,7.2,7.849074634826622,13.2,6.1,5.3,5.4,3.1
2011,E08000032,Bradford,44.8,35.6,13.7,4.5,1.3,5.8,5.795470991242897,12.0,6.4,6.7,5.0,3.4
2011,E08000033,Calderdale,46.3,34.3,13.8,4.4,1.2,5.6000000000000005,4.97022169044002,15.1,4.1,3.9,4.4,2.0
2011,E08000034,Kirklees,45.5,35.0,13.7,4.5,1.3,5.8,4.708750821956158,14.3,5.7,5.0,4.4,2.4
2011,E08000035,Leeds,48.1,33.8,12.7,4.2,1.2,5.4,4.775973568643253,12.4,8.2,3.6,4.0,2.2
2011,E08000036,Wakefield,42.7,34.0,15.5,6.0,1.7,7.7,4.855662103677639,16.1,3.5,4.0,5.8,2.2
2011,E09000001,City of London,55.8,32.2,8.7,2.6,0.8,3.4000000000000004,2.964959568733154,9.2,5.8,2.4,1.8,2.0
2011,E09000002,Barking and Dagenham,47.2,33.7,12.9,4.7,1.4,6.1,7.34275053304904,8.6,7.4,7.4,5.1,3.7
2011,E09000003,Barnet,51.5,33.0,11.0,3.4,1.1,4.5,4.440437543288075,8.9,8.2,5.5,3.1,3.0
2011,E09000004,Bexley,48.0,34.7,12.5,3.7,1.1,4.800000000000001,4.366720108007763,13.2,5.5,4.6,3.0,2.0
2011,E09000005,Brent,48.1,34.8,11.8,4.0,1.4,5.4,5.7909689123161305,8.0,8.5,5.6,3.9,3.9
2011,E09000006,Bromley,50.1,34.1,11.7,3.2,0.9,4.1000000000000005,3.895047609632469,13.3,4.8,4.8,2.7,1.9
2011,E09000007,Camden,53.4,30.6,10.4,4.2,1.4,5.6,4.46117825729292,6.9,13.1,4.5,4.4,3.0
2011,E09000008,Croydon,48.0,35.4,12.0,3.5,1.1,4.6,5.516863842340562,9.9,6.3,5.0,3.5,2.8
2011,E09000009,Ealing,49.2,34.5,11.4,3.8,1.2,5.0,5.205646373692456,8.3,7.4,5.8,3.6,3.5
2011,E09000010,Enfield,46.8,35.0,12.7,4.1,1.3,5.4,5.888654786987108,9.8,7.7,6.0,4.1,3.9
2011,E09000011,Greenwich,50.1,32.9,11.5,4.1,1.3,5.4,6.168528614732061,8.4,7.5,5.1,4.6,3.6
2011,E09000012,Hackney,52.2,30.7,10.9,4.5,1.7,6.2,7.046627148215534,5.6,8.8,4.9,5.2,4.1
2011,E09000013,Hammersmith and Fulham,56.5,29.2,9.4,3.6,1.3,4.9,4.8505001648895245,6.3,8.2,4.6,3.9,3.0
2011,E09000014,Haringey,49.6,33.6,11.2,4.2,1.5,5.7,6.075768406004289,6.9,8.3,5.0,4.4,3.9
2011,E09000015,Harrow,47.6,36.0,11.9,3.5,1.1,4.6,4.494394881860476,10.4,7.7,5.5,2.9,2.9
2011,E09000016,Havering,46.0,35.6,13.3,4.0,1.2,5.2,4.456897760740499,14.3,4.6,4.9,3.2,2.0
2011,E09000017,Hillingdon,48.8,35.3,11.5,3.4,1.0,4.4,4.348108800256094,10.2,8.4,5.2,2.9,2.5
2011,E09000018,Hounslow,49.0,35.1,11.2,3.6,1.1,4.7,4.635643179057306,8.3,6.7,5.9,3.4,3.2
2011,E09000019,Islington,51.6,30.7,11.2,4.7,1.7,6.4,5.425403726331979,6.2,10.0,4.0,5.3,3.4
2011,E09000020,Kensington and Chelsea,57.8,28.5,9.1,3.4,1.2,4.6,4.309168781725888,8.0,8.7,6.1,3.6,4.1
2011,E09000021,Kingston upon Thames,52.7,33.5,10.3,2.8,0.8,3.6,3.217099930644339,9.4,8.6,4.7,2.2,2.1
2011,E09000022,Lambeth,52.9,32.1,10.3,3.5,1.2,4.7,5.996298321625374,5.6,6.8,3.5,3.8,3.3
2011,E09000023,Lewisham,49.1,34.0,11.7,3.9,1.3,5.2,6.194274078204165,7.3,7.3,4.5,4.3,3.1
2011,E09000024,Merton,52.0,33.6,10.5,3.0,0.9,3.9,4.058877792483857,8.6,6.1,5.3,2.5,2.6
2011,E09000025,Newham,48.5,34.6,11.3,4.1,1.5,5.6,6.872002725390683,5.8,10.9,7.2,4.2,4.7
2011,E09000026,Redbridge,48.1,35.0,12.0,3.8,1.1,4.9,5.30710018842962,9.5,8.1,6.6,3.3,3.4
2011,E09000027,Richmond upon Thames,57.3,30.5,8.9,2.5,0.8,3.3,3.014247454256454,10.0,5.4,5.1,2.0,2.0
2011,E09000028,Southwark,53.5,31.2,10.4,3.7,1.2,4.9,6.004871944458052,5.8,9.9,3.8,4.3,3.3
2011,E09000029,Sutton,48.7,35.5,11.6,3.2,0.9,4.1000000000000005,3.913921130415976,11.1,4.7,4.5,2.8,1.9
2011,E09000030,Tower Hamlets,50.6,32.7,10.7,4.4,1.6,6.0,6.745797549757825,4.7,9.9,7.0,4.5,4.0
2011,E09000031,Waltham Forest,47.1,35.6,12.1,3.9,1.3,5.2,6.102273560305376,8.0,8.0,6.0,3.8,3.6
2011,E09000032,Wandsworth,57.4,29.9,8.9,2.8,0.9,3.7,3.8233011542583553,6.2,6.0,4.3,2.9,2.7
2011,E09000033,Westminster,54.2,30.0,10.0,4.2,1.6,5.800000000000001,4.524657417167602,6.8,10.2,5.4,4.8,4.1
2011,W06000001,Isle of Anglesey,48.0,30.6,15.1,4.9,1.4,6.300000000000001,4.685347711440828,20.0,4.5,3.7,5.1,1.8
2011,W06000002,Gwynedd,50.4,30.7,13.6,4.1,1.2,5.3,3.572031086567769,16.4,8.8,3.4,4.3,1.8
2011,W06000003,Conwy,45.4,32.1,15.5,5.4,1.6,7.0,4.104705393988231,19.8,4.2,3.3,5.3,1.8
2011,W06000004,Denbighshire,46.6,31.4,14.7,5.7,1.6,7.300000000000001,4.221585200070926,18.5,4.8,3.4,6.0,1.7
2011,W06000005,Flintshire,48.7,32.5,13.2,4.4,1.2,5.6000000000000005,3.856665924771868,16.8,3.8,3.4,4.3,1.4
2011,W06000006,Wrexham,47.2,32.5,14.1,4.8,1.4,6.199999999999999,4.182752226646807,15.2,4.5,3.8,5.3,1.8
2011,W06000008,Ceredigion,47.1,32.1,14.4,4.8,1.5,6.3,2.559010539151642,16.6,13.6,2.8,4.4,1.4
2011,W06000009,Pembrokeshire,45.4,32.6,15.3,5.2,1.6,6.800000000000001,4.037524560188077,18.7,3.8,4.3,5.3,1.9
2011,W06000010,Carmarthenshire,45.0,30.3,16.3,6.2,2.2,8.4,3.7327916948770032,18.1,4.5,3.8,6.8,1.9
2011,W06000011,Swansea,48.7,29.3,14.0,6.1,2.0,8.1,3.8599544558147945,15.6,8.7,3.7,6.9,2.1
2011,W06000012,Neath Port Talbot,45.0,28.4,16.2,7.9,2.6,10.5,4.495756704794827,17.3,4.3,4.3,9.6,2.3
2011,W06000013,Bridgend,46.1,29.9,15.1,6.8,2.1,8.9,4.5591167744759495,16.7,4.1,3.9,7.7,3.0
2011,W06000014,The Vale of Glamorgan,48.0,32.0,13.6,4.9,1.5,6.4,4.308617234468938,16.2,4.6,3.7,4.8,1.6
2011,W06000015,Cardiff,50.4,31.1,12.1,4.8,1.6,6.4,4.443880922741174,10.4,10.9,4.0,5.2,2.4
2011,W06000016,Rhondda Cynon Taf,44.9,29.7,15.9,7.4,2.2,9.6,4.710340778973188,16.0,5.8,4.1,8.6,2.3
2011,W06000018,Caerphilly,44.4,30.4,15.9,7.2,2.1,9.3,5.140129820542192,16.1,4.5,4.3,8.2,2.1
2011,W06000019,Blaenau Gwent,41.9,30.6,16.8,8.2,2.5,10.7,6.86560250149588,16.8,4.3,4.5,9.6,2.7
2011,W06000020,Torfaen,43.3,32.5,15.5,6.5,2.1,8.6,4.784667281830971,16.8,4.0,4.4,6.7,1.8
2011,W06000021,Monmouthshire,46.4,33.7,14.0,4.6,1.4,6.0,3.3536539246978387,17.6,4.3,3.7,4.0,1.9
2011,W06000022,Newport,45.7,32.8,14.1,5.6,1.8,7.399999999999999,5.341398693183439,14.6,5.3,4.4,5.7,2.3
2011,W06000023,Powys,44.8,34.2,14.9,4.8,1.3,6.1,3.047809387003092,18.0,3.7,3.2,4.1,1.5
2011,W06000024,Merthyr Tydfil,44.1,28.8,15.9,8.3,2.8,11.1,5.719620997302718,15.4,4.8,3.9,9.5,2.3
